City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
444,ishigaki,24.3448,124.1572,69.31,63,77,10.94,JP,1704164975
445,al khafji,28.4391,48.4913,61.18,57,0,11.41,SA,1704164975
446,berbera,10.4396,45.0143,73.63,78,10,2.93,SO,1704164948
447,kralendijk,12.15,-68.2667,78.78,78,79,8.05,BQ,1704164733
448,celestun,20.8667,-90.4,71.33,76,26,15.39,MX,1704164977
449,dalian,38.9122,121.6022,37.33,65,36,11.18,CN,1704164820
450,al mahallah al kubra,30.9745,31.165,53.19,91,4,6.93,EG,1704164978
451,el calafate,-50.3408,-72.2768,58.14,73,100,9.64,AR,1704164978
452,suntar,62.1444,117.6319,9.75,96,100,5.12,RU,1704164979
453,orchard mesa,39.043,-108.5523,34.0,60,0,4.61,US,1704164979
454,kirkwall,58.9848,-2.9587,42.96,93,75,20.71,GB,1704164980
455,motueka,-41.1333,173.0167,68.31,55,64,8.46,NZ,1704164980
456,jumla,29.2747,82.1838,41.77,25,0,2.33,NP,1704164981
457,plettenberg bay,-34.0527,23.3716,64.65,92,14,7.34,ZA,1704164981
458,bargaal,11.2864,51.0773,71.42,79,27,7.81,SO,1704164982
459,venta de banos,41.9371,-4.4645,43.79,86,100,5.01,ES,1704164982
460,ebon,4.582,168.6964,83.48,79,9,19.3,MH,1704164983
461,maintirano,-18.0667,44.0167,81.5,82,100,10.11,MG,1704164983
462,akureyri,65.6835,-18.0878,38.08,99,100,5.39,IS,1704164984
463,tucuma,-0.1833,-50.05,76.48,93,87,5.97,BR,1704164984
464,kearney,40.6995,-99.0815,28.11,91,0,8.05,US,1704164984
465,la passe,45.5549,-0.8967,50.23,77,100,16.11,FR,1704164985
466,surovikino,48.6078,42.8486,34.02,81,100,12.26,RU,1704164985
467,chibougamau,49.9168,-74.3659,17.49,78,100,11.36,CA,1704164986
468,brokopondo,4.75,-55.1667,76.32,80,2,10.67,SR,1704164986
469,okeho,8.0333,3.35,73.15,68,79,2.73,NG,1704164987
470,monrovia,6.3005,-10.7969,79.45,81,37,5.12,LR,1704164988
471,saacow,1.6279,42.4407,74.34,86,70,6.89,SO,1704164988
472,nguigmi,14.2495,13.1092,66.52,26,16,10.87,NE,1704164988
473,banjar,-8.19,114.9675,86.0,77,93,3.58,ID,1704164989
474,qamdo,31.1667,97.2333,20.3,37,96,3.49,CN,1704164723
475,homer,59.6425,-151.5483,39.09,56,20,9.22,US,1704164848
476,mil'kovo,55.6078,37.7956,5.43,83,41,11.48,RU,1704164990
477,tanda,26.55,82.65,57.88,47,0,2.84,IN,1704164991
478,magdagachi,53.45,125.8,-3.57,89,14,1.72,RU,1704164991
479,griffith,41.5284,-87.4237,30.13,84,100,12.66,US,1704164992
480,cockburn town,21.4612,-71.1419,76.96,80,92,19.6,TC,1704164992
481,khandyga,62.6667,135.6,-26.93,90,99,1.88,RU,1704164993
482,pariaman,-0.619,100.12,87.85,72,53,2.04,ID,1704164994
483,villa dolores,-31.9459,-65.1896,72.68,50,1,4.65,AR,1704164994
484,whakatane,-37.9585,176.9854,75.88,59,11,7.16,NZ,1704164995
485,huaicheng,23.9051,112.1931,66.18,82,97,1.48,CN,1704164732
486,midelt,32.6852,-4.7451,39.47,67,5,1.36,MA,1704164996
487,yanykurgan,43.915,67.2481,31.8,92,55,5.1,KZ,1704164996
488,kokkola,63.8385,23.1307,-19.97,73,0,2.3,FI,1704164997
489,pitkyaranta,61.5734,31.4792,-17.48,100,78,6.31,RU,1704164997
490,agat village,13.3886,144.6585,86.95,83,40,12.66,GU,1704164998
491,povolzhskiy,53.5854,49.7629,2.82,95,99,1.14,RU,1704164998
492,talara,-4.5772,-81.2719,72.18,86,71,13.67,PE,1704164999
493,malango,-2.9627,119.9001,80.67,76,92,2.17,ID,1704164999
494,freetown,8.484,-13.2299,77.49,79,6,4.68,SL,1704165000
495,mahibadhoo,3.7833,72.9667,81.34,76,99,6.22,MV,1704165000
496,sibut,5.718,19.0739,71.38,30,44,4.23,CF,1704165001
497,makubetsu,45.3714,141.8211,33.82,67,100,11.01,JP,1704165001
498,luanda,-8.8368,13.2343,77.95,80,99,7.9,AO,1704164818
499,lamu,-2.2717,40.902,75.42,84,100,8.9,KE,1704165002
500,sao gabriel da cachoeira,-0.1303,-67.0892,75.45,96,91,0.27,BR,1704165003
501,huatabampo,26.8333,-109.6333,64.9,76,98,4.25,MX,1704165003
502,hilo,19.7297,-155.09,75.09,80,0,6.91,US,1704164618
503,basse santa su,13.31,-14.2137,73.36,19,100,1.25,GM,1704165004
504,djambala,-2.5447,14.7533,68.83,90,91,2.93,CG,1704165005
505,trogir,43.5125,16.2517,50.05,76,0,4.61,HR,1704165006
506,baker city,44.7749,-117.8344,37.65,88,100,0.0,US,1704165007
507,east london,-33.0153,27.9116,68.11,84,100,12.64,ZA,1704165007
508,erenhot,43.6475,111.9767,13.82,78,81,12.08,CN,1704164739
509,dongning,44.0622,131.1207,24.51,72,100,5.55,CN,1704165008
510,dwarka,22.2394,68.9678,70.21,46,0,10.6,IN,1704165009
511,smara,26.7384,-11.6719,59.52,34,15,3.11,EH,1704165010
512,fisterra,42.9049,-9.2629,57.74,86,100,35.59,ES,1704165010
513,princesa isabel,-7.7367,-37.9933,69.94,93,49,5.46,BR,1704165011
514,atoyac de alvarez,17.2,-100.4333,73.69,68,7,4.83,MX,1704165011
515,bandarbeyla,9.4942,50.8122,73.47,76,100,15.46,SO,1704165012
516,san fernando,15.0286,120.6898,87.53,53,37,11.48,PH,1704164975
517,kupang,-10.1667,123.5833,91.98,66,20,8.05,ID,1704165013
518,arkhangel'sk,64.5401,40.5433,-12.89,84,40,6.71,RU,1704164853
519,arteche,12.2645,125.4048,85.01,64,90,8.01,PH,1704165014
520,hinton,53.4001,-117.5857,28.44,78,77,4.56,CA,1704164913
521,weno,7.4515,151.8468,82.35,89,100,9.22,FM,1704165015
522,bhamo,24.2667,97.2333,67.62,51,0,2.13,MM,1704164896
523,richards bay,-28.783,32.0377,69.42,90,65,5.84,ZA,1704165017
524,polewali,-3.4324,119.3435,84.69,75,98,1.63,ID,1704165018
525,lisakovsk,52.5369,62.4936,11.88,91,68,15.08,KZ,1704165018
526,kone,-21.0595,164.8658,91.17,46,41,2.8,NC,1704165019
527,son la,21.3167,103.9,67.23,74,100,1.77,VN,1704165019
528,vodnyy,63.5046,53.4095,-33.59,100,36,2.46,RU,1704165020
529,bashmakovo,53.2133,43.0342,17.01,95,100,8.21,RU,1704165020
530,i-n-salah,27.1935,2.4607,57.88,26,7,9.48,DZ,1704164906
531,kindu,-2.95,25.95,69.37,93,100,2.73,CD,1704165022
532,hermosillo,29.0667,-110.9667,64.31,51,20,8.01,MX,1704165022
533,kishtwar,33.3167,75.7667,39.6,22,0,5.44,IN,1704165023
534,taoudenni,22.6783,-3.9836,64.8,20,99,9.64,ML,1704165024
535,sarakhs,36.5449,61.1577,43.47,60,100,4.63,IR,1704165025
536,newman,37.3138,-121.0208,51.06,88,0,1.01,US,1704165026
537,pizarro,4.9533,-77.366,77.4,91,99,3.83,CO,1704165026
538,turaif,31.6725,38.6637,44.85,93,100,6.91,SA,1704165027
539,marsh harbour,26.5412,-77.0636,67.5,62,78,8.46,BS,1704165027
540,batang,-6.4846,110.7083,86.72,68,52,5.44,ID,1704165028
541,manvi,15.9833,77.05,69.51,62,92,6.2,IN,1704165029
542,illizi,26.4833,8.4667,58.05,21,96,5.12,DZ,1704165029
543,saudarkrokur,65.7461,-19.6394,27.27,97,94,1.05,IS,1704164872
544,namsos,64.4662,11.4957,17.65,57,11,24.16,NO,1704165030
545,mana,5.6592,-53.7767,78.3,81,12,11.54,GF,1704165031
546,es castell,39.8795,4.2854,48.88,100,20,5.75,ES,1704165031
547,karagandy,49.8019,73.1021,28.35,95,100,17.22,KZ,1704165032
548,broken hill,-31.95,141.4333,100.9,17,97,21.7,AU,1704165032
549,ribas do rio pardo,-20.4431,-53.7592,74.53,80,57,3.65,BR,1704165033
550,usogorsk,63.4106,48.6872,-36.33,100,43,2.46,RU,1704165035
551,semera,11.501,41.201,69.17,68,97,8.99,ET,1704165035
552,alexandria,31.2156,29.9553,57.74,71,4,10.54,EG,1704164782
553,souillac,-20.5167,57.5167,80.15,80,99,5.73,MU,1704165037
554,tinogasta,-28.0632,-67.5649,74.93,62,71,6.64,AR,1704165037
555,smithers,54.7804,-127.1743,28.62,95,100,0.87,CA,1704165038
