City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
82,antequera,37.0194,-4.5612,283.4,74,86,1.58,ES,1704162605
83,maksatikha,57.797,35.8825,244.92,100,98,1.93,RU,1704162606
84,port elizabeth,-33.918,25.5701,293.76,93,0,4.63,ZA,1704162457
85,namibe,-15.1961,12.1522,294.85,68,9,4.45,AO,1704162607
86,udachny,66.4167,112.4,245.66,98,100,2.49,RU,1704162524
87,soc trang,9.6033,105.98,303.42,61,88,2.33,VN,1704162608
88,puerto natales,-51.7236,-72.4875,285.13,91,100,1.46,CL,1704162484
89,hithadhoo,-0.6,73.0833,300.59,76,74,1.18,MV,1704162446
90,bonthe,7.5264,-12.505,298.35,86,8,1.54,SL,1704162610
91,castillos,-34.1667,-53.8333,291.08,83,93,3.07,UY,1704162610
92,puerto ayora,-0.7393,-90.3518,297.9,97,47,1.34,EC,1704162611
93,masina,-4.3836,15.3914,298.34,88,40,0.0,CD,1704162612
94,carnarvon,-24.8667,113.6333,299.27,53,3,10.82,AU,1704162494
95,tura,25.5198,90.2201,289.57,62,0,1.1,IN,1704162433
96,ilulissat,69.2167,-51.1,264.16,38,22,9.77,GL,1704162446
97,kapa'a,22.0752,-159.319,300.14,76,20,7.2,US,1704162614
98,viqueque,-8.8673,126.3658,307.28,49,6,2.93,TL,1704162614
99,barakani,-12.1356,44.4317,301.19,79,92,4.16,KM,1704162615
100,kill devil hills,36.0307,-75.676,280.92,79,100,7.2,US,1704162615
101,kodiak,57.79,-152.4072,276.88,87,100,12.35,US,1704162455
102,fairbanks,64.8378,-147.7164,248.13,79,0,0.0,US,1704162448
103,st. john's,47.5649,-52.7093,270.46,82,75,2.57,CA,1704162352
104,vorgashor,67.5833,63.95,240.31,100,16,1.48,RU,1704162619
105,ambagarh chauki,20.7833,80.7167,293.57,49,0,1.43,IN,1704162619
106,bulalacao,12.3254,121.3435,302.09,71,78,8.49,PH,1704162620
107,kurskaya,44.05,44.45,274.97,92,80,3.06,RU,1704162621
108,garachico,28.7781,-17.7646,291.2,72,0,1.54,ES,1704162621
109,merizo village,13.2658,144.6691,304.46,86,45,5.88,GU,1704162535
110,guerrero negro,27.9769,-114.0611,289.75,71,33,4.1,MX,1704162507
111,nemuro,43.3236,145.575,271.54,76,100,6.27,JP,1704162471
112,jamestown,42.097,-79.2353,271.23,93,100,5.14,US,1704162481
113,bridgetown,13.1,-59.6167,299.42,83,20,5.66,BB,1704162625
114,mejit,10.2753,170.8646,300.63,74,97,7.87,MH,1704162626
115,pangody,65.85,74.4859,242.76,93,7,4.52,RU,1704162626
116,aasiaat,68.7098,-52.8699,254.18,89,47,5.03,GL,1704162627
117,atbasar,51.8,68.3333,270.04,95,100,6.73,KZ,1704162627
118,longyearbyen,78.2186,15.6401,269.06,68,40,8.23,SJ,1704162496
119,kailua-kona,19.6406,-155.9956,300.13,71,75,4.12,US,1704162629
120,talnakh,69.4865,88.3972,241.04,87,52,0.61,RU,1704162630
121,turpan,42.9333,89.1667,270.04,58,8,0.72,CN,1704162452
122,kourou,5.1552,-52.6478,298.18,80,11,4.47,GF,1704162631
123,coruripe,-10.1256,-36.1756,298.98,82,4,4.46,BR,1704162632
124,gulf shores,30.246,-87.7008,284.29,68,0,2.57,US,1704162632
125,bethel,41.3712,-73.414,275.35,75,0,1.54,US,1704162171
126,tralee,52.2704,-9.7026,283.15,91,100,2.92,IE,1704162505
127,hermanus,-34.4187,19.2345,292.48,89,0,5.38,ZA,1704162457
128,luziania,-16.2525,-47.9503,294.98,97,100,2.07,BR,1704162634
129,palikir - national government center,6.9248,158.1611,304.56,70,40,5.14,FM,1704162635
130,ribeira grande,38.5167,-28.7,291.36,92,100,4.02,PT,1704162635
131,fuglafjordur,62.244,-6.814,279.41,89,31,12.72,FO,1704162636
